id	label	amt_credit	amt_income_total	code_gender	commonarea_avg	days_birth	ext_source_1	ext_source_2	ext_source_3	flag_emp_phone	flag_mobil	flag_own_car	flag_own_realty	name_education_type	name_family_status	name_housing_type	name_income_type	organization_type	own_car_age
160162	0	675000	180000	F		-14443	0.5196914809983404	0.6693769105097125	0.475849908720221	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Other	
160202	0	1133748	180000	F		-14018	0.6867481019707032	0.6741936035034893	0.6212263380626669	1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Other	12
160227	0	180000	180000	F		-8393	0.13660193043017466	0.31659399326302284	0.3706496323299817	1	1	N	Y	Secondary / secondary special	Widow	House / apartment	Working	Industry: type 1	
160331	0	309420	144000	F	0.0827	-11217	0.2714316655102659	0.4062411707759772	0.18411615593071512	1	1	N	N	Secondary / secondary special	Married	With parents	Working	Business Entity Type 3	
160358	0	248760	225000	M		-11841	0.3964474008984922	0.5112180704053932	0.3774042489507649	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	3
160396	0	413235	135000	F	0.0568	-12265	0.07371895850479243	0.477739010134693	0.10684194768082178	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Restaurant	
160454	0	436032	90000	M		-9054	0.29335601802317673	0.2755358466931539	0.2764406945454034	1	1	Y	N	Secondary / secondary special	Single / not married	With parents	Working	School	2
160550	0	135000	90000	F		-12798	0.4370499297277827	0.6899300913937738	0.22009464485041005	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
160556	0	115128	225000	F	0.0178	-23416	0.8538233080792877	0.6549228812131263	0.326475210066026	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Business Entity Type 3	
160573	1	795465	81000	F		-21607	0.787297180361407	0.033521331548010694	0.3296550543128238	0	1	Y	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	7
160620	1	318528	90000	F		-13491	0.4912459679967791	0.3139881059104759		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
160644	0	168102	202500	M		-9780	0.2393075296214459	0.6989500477822165	0.5937175866150576	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 1	4
160675	0	1078200	202500	M		-18705	0.6281176896072397	0.6180888500713714	0.5902333386185574	1	1	N	N	Higher education	Single / not married	House / apartment	Working	Other	
160722	0	814041	135000	M		-21394	0.7100143626028355	0.3988993239582985	0.1595195404777181	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Security	
160773	0	225000	121500	F		-12732	0.4253928368654536	0.5804100359226066	0.33285056416487313	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
160865	0	675000	202500	F	0.0627	-11045	0.7878960720971488	0.7406071598600013	0.3672910183026313	1	1	N	N	Higher education	Married	House / apartment	State servant	Medicine	
160877	0	715095	202500	M	0.17600000000000002	-16396	0.4280093167702908	0.7115671485296653	0.7958031328748403	1	1	N	Y	Lower secondary	Single / not married	House / apartment	Working	Business Entity Type 2	
160940	0	284400	96750	M		-7883	0.190868960764552	0.05312489132388597		1	1	N	Y	Incomplete higher	Civil marriage	Office apartment	State servant	Police	
161082	0	542133	135000	M		-15740	0.2309541583676077	0.6550563043437042	0.4525335592581747	1	1	Y	N	Secondary / secondary special	Separated	House / apartment	Working	Business Entity Type 3	15
161135	0	270000	112500	F		-15362	0.6130481501497541	0.6034091091093029	0.2866524828090694	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	3
161137	0	879480	67500	F		-16499	0.6143704631223672	0.6335517388224342	0.5567274263630174	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Restaurant	24
161166	0	135000	81000	F		-20908	0.6766599009570392	0.1051625412230125		0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
161196	0	112500	112500	F	0.0145	-17114	0.5120266548308823	0.5478651347864737	0.7981372313187245	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Other	
161274	0	188460	90000	F		-14900	0.29215539554494385	0.5642470553799601	0.4632753280912678	1	1	Y	Y	Higher education	Civil marriage	House / apartment	Working	Industry: type 3	4
161371	0	1686591	247500	M		-20521	0.5584399094317211	0.5846696568294435	0.5744466170995097	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 9	13
161414	1	137538	126000	F	0.0098	-14660	0.6523318446679943	0.5467165213407581	0.7610263695502636	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	5
161416	0	356580	247500	M		-8526	0.3943849278759344	0.6814377733350321	0.5549467685334323	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Other	8
161451	0	904500	258750	F		-21808	0.9077610307169658	0.6453183796221642	0.520897599048938	1	1	Y	N	Secondary / secondary special	Separated	House / apartment	Commercial associate	Business Entity Type 3	10
161493	1	592560	157500	F		-17216	0.6077276362881945	0.24467806531336625	0.6785676886853644	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
161494	0	592560	166500	F		-9506	0.12262765300692705	0.2943326522035648		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Government	6
161522	0	276277.5	135000	F	0.0027	-9201	0.14921609841264588	0.2210713404577587	0.7407990879702335	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Business Entity Type 3	
161594	0	1546020	202500	M	0.0508	-15205	0.7671541516244595	0.7472429706027212	0.4489622731076524	1	1	N	N	Secondary / secondary special	Married	With parents	Working	Construction	
161628	0	104256	67500	F		-17576	0.7029077611913812	0.4240468553444704	0.3825018041447388	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	School	18
161645	1	1078200	135000	M		-13966	0.08329443726840845	0.17258804827451069	0.6879328378491735	1	1	N	N	Secondary / secondary special	Married	Office apartment	State servant	Military	
161752	0	543037.5	157500	M		-12147	0.12399510635049298	0.7424262011731809	0.5673792367572691	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	12
161768	0	180000	112500	M		-13158	0.3460491821947853	0.7760599827105399	0.6347055309763198	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
161787	0	900000	180000	F		-13979	0.841408174183169	0.6711361244113311	0.5531646987710016	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	
161834	0	630000	270000	M		-12668	0.614433288769342	0.7712968255704084	0.6738300778602003	1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	2
161880	0	117162	90000	F	0.0697	-18903	0.6555165384404255	0.4295034322851719	0.7121551551910698	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Industry: type 11	
161889	0	98910	67500	M		-15612	0.5116821076728054	0.5752249785331207	0.7238369900414456	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Religion	12
161944	0	609498	270000	M	0.0099	-10254	0.16678756658525545	0.34106393107082145	0.5316861425197883	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	6
162014	0	450000	135000	F		-10142	0.3376844504891209	0.5749203903846312	0.3723336657058204	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	
162175	0	152820	112500	F		-11078	0.2390453383780672	0.3889124331063826	0.13342925446731707	1	1	Y	N	Higher education	Married	House / apartment	State servant	Government	14
162286	0	760225.5	112500	M		-8981	0.1253097312033136	0.23614109148922	0.0963186927645401	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Self-employed	12
162303	0	454500	108000	F		-19114	0.7318448890066709	0.3100731321195737	0.7490217048463391	1	1	Y	N	Secondary / secondary special	Widow	House / apartment	Commercial associate	Business Entity Type 3	12
162315	0	454500	135000	F	0.0488	-14842	0.4258099001540836	0.1495218827973641	0.7281412993111438	1	1	N	Y	Higher education	Married	House / apartment	Working	Government	
162370	0	521280	135000	F		-14692	0.26110536940402684	0.6411784239302322	0.35895122857839673	1	1	Y	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	School	5
162473	0	263686.5	135000	F		-12985	0.5518735885513734	0.2827297789092044	0.622922000268356	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
162546	0	589050	135000	F		-16013	0.5365749386206972	0.4481225367035023	0.6956219298394389	1	1	N	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	
162631	0	1125000	279000	F		-20291	0.6813262413582664	0.6812336165694177	0.6479768603302221	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
162686	0	675000	76500	F		-10034	0.2251962494340314	0.6455135546502241		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
162700	0	1006920	292500	M		-15895	0.8632327954864101	0.7716861893570345	0.5989262182569273	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	8
162772	1	270000	90000	F		-18411	0.8696695369889806	0.34727809266576176	0.475849908720221	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Medicine	
162800	0	2013840	225000	F		-15327	0.8332831192385703	0.7476351333107168		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Services	
162866	0	2517300	270000	M		-20960	0.6617410973252866	0.6834329229235313	0.475849908720221	0	1	Y	Y	Higher education	Married	House / apartment	Pensioner	XNA	6
162950	0	562981.5	135000	F		-13552	0.5633383547137555	0.2230887035337347	0.08391700365753578	1	1	N	N	Secondary / secondary special	Single / not married	With parents	Working	Business Entity Type 3	
163034	0	1724220	382500	M		-13054	0.40536616777164186	0.7450560325354864	0.2851799046358216	1	1	Y	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	21
163105	0	477000	81000	F		-14148	0.4641670983848203	0.5101197251399429	0.5971924268337128	1	1	N	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
163111	0	835380	180000	F	0.0085	-20016	0.6423514363464886	0.6274946561036001	0.7366226976503176	1	1	N	Y	Higher education	Married	House / apartment	Working	Services	
163154	0	808650	112500	M	0.0663	-13280	0.3558342101489093	0.011234746988758532	0.5478104658520093	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Other	13
163201	0	697500	202500	M		-15173	0.4517242023739386	0.7416560130560459	0.6894791426446275	1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	2
163232	0	135000	157500	F	0.0014	-9799	0.3685446763170612	0.7275858880568684	0.5797274227921155	1	1	N	N	Incomplete higher	Married	House / apartment	Working	Business Entity Type 3	
163311	0	472500	180000	F	0	-13537	0.7106909355454213	0.7377657000200242	0.7151031019926098	1	1	N	N	Higher education	Single / not married	Municipal apartment	State servant	Government	
163327	1	808650	90000	M		-18093	0.3778450169393429	0.2614257328089065		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
163330	0	675000	405000	F		-10197	0.4198882915582152	0.2453495532540649		1	1	N	Y	Higher education	Single / not married	House / apartment	Working	Self-employed	
163334	0	343800	202500	F		-17256	0.5352822405886812	0.625990664995801	0.39277386060313396	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Industry: type 12	10
163348	0	1094688	81000	F		-15846	0.6337553724564607	0.2692904062684594	0.4436153084085652	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Other	
163497	0	191133	67500	F		-18754	0.4962593561142333	0.6772506671922731	0.7062051096536562	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
163560	0	134775	67500	F	0.0017	-12112	0.5437610608364037	0.5835859832056677	0.5656079814115492	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	School	
163564	0	354276	67500	F		-15236	0.3871270648930164	0.2509510330226391	0.7338145369642702	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	School	
163689	0	269550	157500	F		-24391	0.7721127036695317	0.6144793712505298	0.501075160239048	0	1	N	N	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
163731	0	1090539	175500	F		-11105	0.510219871314274	0.6074731786141386		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	
163758	0	1483231.5	225000	F	0.0099	-14839	0.5135968451154085	0.3889072360791661	0.4884551844437485	1	1	Y	Y	Higher education	Married	House / apartment	State servant	Medicine	16
163896	0	314100	126000	M		-14339	0.18029933149205565	0.2103336231273427	0.4101025731788671	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Agriculture	
163903	0	225000	180000	M		-12155	0.2957916724118677	0.7189774618877164	0.6528965519806539	1	1	Y	Y	Higher education	Married	House / apartment	Working	Trade: type 7	9
163905	0	808650	67500	F		-8707	0.2450469916317828	0.5500525809100928		1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Trade: type 7	
164040	0	668983.5	270000	M		-20565	0.6696313273013099	0.5902183620345205		1	1	N	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Industry: type 7	
164077	0	675000	67500	F		-16781	0.6662886784032035	0.21680102513252564	0.6848276586890367	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	15
164139	0	706500	225000	M		-13318	0.2651087932615353	0.6069933581032494	0.746300213050371	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	23
164195	0	450000	249750	M		-9924	0.5404324523349829	0.7365624179893776		1	1	N	N	Higher education	Civil marriage	House / apartment	Commercial associate	Bank	
164322	0	247500	90000	F		-9453	0.24491128708170096	0.1405648504850698	0.5971924268337128	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	
164327	0	288873	81000	F		-20215	0.6852667595764245	0.6552539233353317	0.6577838002083306	0	1	N	N	Secondary / secondary special	Separated	House / apartment	Pensioner	XNA	
164394	0	942300	157500	F		-23344	0.8071609856512538	0.08170854993746561	0.6479768603302221	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
164421	0	1042560	315000	M	0.0709	-11026	0.32255066115144776	0.3182048308839035	0.4596904504249018	1	1	Y	Y	Higher education	Married	House / apartment	Working	Transport: type 4	27
164468	0	135000	76500	F		-12770	0.6977748228743347	0.7882269882072609	0.5549467685334323	1	1	Y	Y	Secondary / secondary special	Married	With parents	Working	Other	11
164488	0	440784	112500	M		-8773	0.09932645945428782	0.6485898603376894		1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	11
164505	0	781920	112500	M		-14225	0.12149096093141158	0.1388041859416024	0.20208660168203949	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Other	
164559	0	958500	360000	F	0.0347	-10924	0.3825818060709723	0.5883659743343225	0.28812959991785075	1	1	Y	Y	Higher education	Married	House / apartment	Working	Self-employed	17
164632	0	180000	112500	F		-10878	0.3746565084528896	0.6820355988768458	0.6754132910917112	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Trade: type 3	11
164710	0	90000	135000	M		-8571	0.22187922380367606	0.15398033867607905	0.2707073872651806	1	1	Y	N	Incomplete higher	Single / not married	Rented apartment	Working	Business Entity Type 3	3
164727	0	450000	135000	F		-13257	0.4203254431089113	0.6557033065319188		1	1	Y	N	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	13
164758	0	270000	225000	F		-8006	0.3284561599516804	0.3437917862373299		1	1	N	Y	Secondary / secondary special	Single / not married	Rented apartment	Commercial associate	Mobile	
164771	0	1078200	112500	F		-12434	0.2187981548304684	0.47261829125988597	0.8658959152750668	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Working	Self-employed	
164847	0	1762110	202500	M		-12798	0.2598878498455104	0.7520935400699901		1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
164942	0	1125000	135000	F		-22391	0.7255680380017182	0.3230442686629976	0.5832379256761245	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Insurance	
164946	0	454500	225000	F	0.0166	-16382	0.4304152754700536	0.4930539061350331	0.7267112092725122	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Commercial associate	Other	
165172	0	319500	180000	F	0.0127	-20683	0.8533073368768849	0.1657018947132271	0.7062051096536562	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
165216	0	900000	225000	M		-10364	0.16523208141856247	0.7198999659915217		1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Working	Other	
165250	0	180000	202500	M		-12758	0.2288819950655008	0.5419435072224866	0.43473324875017305	1	1	Y	N	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	17
165252	0	382500	202500	F	0.0084	-13495	0.4655524438869783	0.5960548742145905	0.4992720153045617	1	1	N	N	Higher education	Married	Municipal apartment	Working	Business Entity Type 2	
165315	0	405000	112500	M	0.0232	-10206	0.6045009359891701	0.302232386387092		1	1	Y	Y	Higher education	Married	House / apartment	Working	Business Entity Type 3	15
165350	0	1078200	270000	F	0.0191	-10974	0.3777868353672407	0.4030329537544536	0.3723336657058204	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 2	6
165413	0	835380	126000	M		-17347	0.3628384336015301	0.023775100175706457		1	1	N	Y	Secondary / secondary special	Separated	Municipal apartment	Working	Security	
165493	0	454500	56250	M		-23314	0.7452483804539293	0.4318197081544746	0.6075573001388961	0	1	Y	N	Higher education	Married	House / apartment	Pensioner	XNA	3
165520	0	384048	81000	F		-10252	0.4053235541825988	0.507720526433464	0.3123653692278984	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Other	
165529	0	913500	373500	F	0.0197	-20031	0.6318862930451156	0.6895791278967615	0.4311917977993083	1	1	Y	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Other	8
165566	0	276277.5	225000	M		-11262	0.1679850139220596	0.5831129501526859	0.5082869913916046	1	1	Y	N	Secondary / secondary special	Married	With parents	Commercial associate	Self-employed	3
165628	0	942300	121500	F		-11265	0.41842486075758734	0.6345868006863699	0.6430255641096323	1	1	N	Y	Secondary / secondary special	Married	Office apartment	Working	Housing	
165676	0	835380	216000	F	0.0099	-13505	0.8275726251222197	0.6772172072344923	0.6313545365850379	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
165855	0	592560	270000	M	0.0236	-13428	0.35273017488163994	0.7311899155014426	0.6161216908872079	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	
165889	0	1325475	225000	F		-13210	0.4600561824634429	0.5174778916353122		1	1	Y	N	Secondary / secondary special	Civil marriage	House / apartment	Working	Self-employed	36
165921	0	1024731	157500	F		-15177	0.5631817904546438	0.4429744227982576	0.7662336700704004	1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	
165940	0	640080	157500	F	0.0285	-12047	0.399013713218256	0.3142189550296515	0.41534714488434	1	1	N	Y	Higher education	Married	House / apartment	Working	School	
166002	0	943425	81000	F		-17102	0.5467944417829785	0.3269346984397649	0.2250868621163805	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 3	
166016	0	351000	166500	F		-14164	0.7269826542050141	0.20576515607438625	0.4418358231994413	1	1	Y	Y	Higher education	Separated	House / apartment	Working	Self-employed	1
166054	0	337500	112500	F		-15404	0.7104618785749265	0.7162433216760185	0.7688075728291359	1	1	N	Y	Higher education	Separated	House / apartment	Commercial associate	Self-employed	
166142	0	96696	76500	F		-17226	0.39104355254146	0.6222920350945638	0.1940678276718812	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Business Entity Type 2	
166154	0	519633	225000	F		-16764	0.7320200610732035	0.6206716210892339		1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	2
166203	0	67765.5	112500	F		-8984	0.21404041277689453	0.5364559376157298	0.20559813854932085	1	1	N	N	Secondary / secondary special	Married	With parents	Working	Hotel	
166217	0	263686.5	225000	F	0.0458	-12402	0.592385136124842	0.6829454180926258	0.3360615207658242	1	1	Y	Y	Higher education	Married	House / apartment	State servant	Medicine	2
166226	1	345510	81000	F		-10977	0.6087955165928806	0.3529452162783532	0.3706496323299817	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 1	
166299	0	396171	180000	M	0.0629	-11469	0.2780345940465349	0.7740278611583059	0.5549467685334323	1	1	N	N	Secondary / secondary special	Single / not married	Municipal apartment	Commercial associate	Business Entity Type 3	
166451	0	337500	112500	F		-13632	0.4767275343550234	0.6386741767078266	0.5442347412142162	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Industry: type 7	
166604	1	1007761.5	180000	F		-9930	0.2776656763373622	0.7626445899921172		1	1	N	N	Higher education	Married	House / apartment	Working	School	
166663	0	270000	225000	F	0.136	-15785	0.40563253498521096	0.4302751864791524	0.6212263380626669	1	1	N	Y	Secondary / secondary special	Married	House / apartment	State servant	School	
166679	0	161730	166500	M	0.0241	-10926	0.4382377561174773	0.6297460158542474		1	1	N	N	Incomplete higher	Single / not married	House / apartment	Working	Self-employed	
166694	0	990000	157500	M	0.0098	-12776	0.4490415785696293	0.5484609133981894	0.4066174366275036	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 2	
166704	0	539100	189000	M		-8360	0.131431032482007	0.2457506105205929	0.11612491427195998	1	1	Y	Y	Secondary / secondary special	Married	With parents	Working	Industry: type 1	7
166919	0	755190	270000	F	0.017	-19716	0.8557030704003704	0.4548755021373632	0.7530673920730478	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Kindergarten	
166954	0	450000	49500	F	0.0653	-13706	0.5642079254716467	0.5183296336527469	0.7062051096536562	1	1	N	N	Higher education	Married	House / apartment	Working	Other	
166956	1	746280	360000	F	0	-16899	0.8104049497778273	0.6282150854376868	0.19294222771695085	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Self-employed	4
167036	1	156384	157500	F		-11161	0.2524885895373604	0.6680058860902849	0.4543210601605785	1	1	Y	N	Higher education	Single / not married	House / apartment	Commercial associate	Services	5
167061	0	265306.5	135000	F	0.0567	-14269	0.5414531549200933	0.718048682281308	0.5709165417729987	1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Business Entity Type 3	
167123	0	269550	115200	F		-21842	0.6458084171923629	0.2032393980437956	0.5902333386185574	0	1	N	Y	Secondary / secondary special	Separated	House / apartment	Pensioner	XNA	
167206	0	1710000	159408	M	0.041	-22026	0.655107224582476	0.5651339932789342	0.3046721837533529	1	1	N	N	Secondary / secondary special	Married	House / apartment	Working	Industry: type 2	
167232	0	888840	126000	F		-14404	0.6139955242846239	0.35728197361233577		1	1	N	N	Secondary / secondary special	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
167570	0	315000	112500	F		-22417	0.8156226597338943	0.6731119229391261		0	1	N	Y	Secondary / secondary special	Widow	House / apartment	Pensioner	XNA	
167677	0	1152922.5	225000	F	0.0191	-18163	0.7201653872451569	0.5958073885295812	0.7338145369642702	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Postal	
167680	0	314100	157500	F		-15215	0.5458370118605759	0.59379938583912	0.6910212267577837	1	1	Y	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Industry: type 3	16
167816	0	105534	36000	F		-23679	0.889928182083963	0.18406860240470252	0.6610235391308081	0	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
167842	1	284400	171000	M		-8471	0.06671600197309144	0.3151432699977557	0.08336419774067509	1	1	Y	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Business Entity Type 3	14
167893	0	358443	67500	F		-17137	0.7747089620484209	0.2924920067571836	0.7713615919194317	1	1	N	Y	Secondary / secondary special	Separated	House / apartment	Commercial associate	Restaurant	
168076	0	1822500	675000	F	0.3324	-16713	0.6955874782851569	0.6423548360889296	0.4507472818545589	1	1	N	Y	Higher education	Single / not married	House / apartment	Commercial associate	Business Entity Type 3	
168091	0	679500	261000	M		-12060	0.485344478816384	0.10238252938385957	0.5028782772082183	1	1	Y	N	Higher education	Civil marriage	House / apartment	Working	Industry: type 7	7
168183	0	1339884	270000	F		-21217	0.7988888406952609	0.7264531787919409	0.4048783643353997	1	1	N	Y	Higher education	Separated	House / apartment	Commercial associate	Business Entity Type 3	
168191	0	375408	171000	M		-21538	0.4673717883350332	0.6850628900950219	0.6279908192952864	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Commercial associate	Other	
168233	0	334152	67500	M		-14624	0.2705114136006366	0.6061479550696669	0.3376727217405312	1	1	Y	Y	Secondary / secondary special	Married	House / apartment	Working	Medicine	17
168270	0	118512	112500	F		-16907	0.6611828975849146	0.7133679991033435	0.4848514754962666	1	1	N	Y	Higher education	Married	House / apartment	State servant	Business Entity Type 3	
168329	0	900000	315000	M		-15965	0.3603876886037464	0.6672586161058321	0.6313545365850379	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Industry: type 9	
168517	0	244512	225000	F		-22709	0.8441488655839049	0.7401111410496757	0.8050196619153701	0	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
168589	0	312768	126000	F	0.1093	-10442	0.4712002458715162	0.6231808183534787		1	1	N	Y	Higher education	Single / not married	With parents	Working	Government	
168656	0	622413	157500	F		-15467	0.4886923828621057	0.4942618950898606	0.7738956942145427	1	1	N	Y	Higher education	Married	House / apartment	State servant	Government	
168717	0	1350000	135000	M		-23141	0.796930394736254	0.6148212151319158	0.2650494299443805	0	1	N	Y	Secondary / secondary special	Married	House / apartment	Pensioner	XNA	
168776	0	225000	67500	F		-21376	0.597958785857264	0.030636833824456183	0.1873887653772306	0	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Pensioner	XNA	
168838	1	942300	180000	F	0.0224	-14019	0.7634245490413488	0.42208800678700464	0.4992720153045617	1	1	Y	Y	Incomplete higher	Civil marriage	House / apartment	Working	Transport: type 4	3
168941	1	808650	112500	M	0.0342	-9401	0.07610352327155295	0.5986426206520077		1	1	N	Y	Secondary / secondary special	Single / not married	House / apartment	Working	Self-employed	
169006	0	1125000	270000	F	0.1019	-11271	0.5322377225994654	0.3271223912663729	0.6848276586890367	1	1	N	N	Higher education	Civil marriage	House / apartment	Working	Business Entity Type 2	
169077	0	1077061.5	225000	M	0.0718	-14505	0.16447996981515398	0.1769974042235612	0.6430255641096323	1	1	N	N	Secondary / secondary special	Married	House / apartment	Commercial associate	Business Entity Type 3	
169080	0	188460	67500	F		-14575	0.4094422493455632	0.3119005335514695	0.6161216908872079	1	1	N	Y	Secondary / secondary special	Civil marriage	House / apartment	Working	Self-employed	
169417	0	900000	126000	F		-13766	0.5998252788299792	0.12158327677822214	0.3893387918468769	1	1	N	Y	Secondary / secondary special	Married	House / apartment	Working	Self-employed	
169444	0	315000	171000	F	0.0125	-20943	0.7584770298306536	0.6949735055964321	0.6848276586890367	1	1	Y	Y	Incomplete higher	Married	House / apartment	Working	Business Entity Type 2	23
169522	0	180000	108000	F	0.0272	-7712	0.4164149905370845	0.29955979217727385	0.16640554618393638	1	1	N	Y	Incomplete higher	Married	House / apartment	Working	Business Entity Type 3	
169590	0	1971072	450000	F	0.0737	-14228	0.6357268868744873	0.6918588073328694	0.5280927512030451	1	1	Y	Y	Higher education	Married	House / apartment	Working	Self-employed	2
169603	0	495000	180000	F	0.0119	-21846	0.8633433804859791	0.5511834515710935	0.5902333386185574	1	1	N	Y	Higher education	Married	House / apartment	Working	Government	
169631	0	425416.5	175500	F		-16623	0.9035394442765028	0.6145311730476729		1	1	N	Y	Higher education	Married	House / apartment	Commercial associate	Government	
